Transaction_Id,User_Id,Date,Transaction_Type,Category,Amount,Payment_Mode,Location,Notes,Currency,Amount_clean,Amount_Inr,Amount_USD,Amount_Unknown
T13217,U048,2021-05-18,Expense,Food,₹412,UPI,Kolkata,iu2HPMFwQ3ZsxQWTV25,₹,412.0,412.0,,
T06670,U182,2019-01-23,Expense,Food,"4,204",Card,Ahmedabad,,,4204.0,,,4204.0
T13829,U025,2019-01-27,Expense,Savings,284,Card,Delhi,Dinner at resto,,284.0,,,284.0
T08053,U134,2021-12-13,Expense,Rent,"2,016",Card,Ahmedabad,Monthly rent,,2016.0,,,2016.0
T12635,U060,2021-07-28,Income,Other Income,"64,138",Bank Transfer,Jaipur,Monthly rent via app,,64138.0,,,64138.0
T13323,U122,2022-03-27,Expense,Travel,"1,741",Card,Lucknow,Course fee via app,,1741.0,,,1741.0
T02261,U172,2021-05-02,Income,Salary,"77,659",Card,Ahmedabad,Dinner at resto,,77659.0,,,77659.0
T02196,U090,2022-05-31,Expense,Food,448,Bank Transfer,Kolkata,Uber to office late,,448.0,,,448.0
T08791,U179,2019-11-12,Expense,Food,299,Bank Transfer,Jaipur,Dinner at resto,,299.0,,,299.0
T09528,U142,2022-01-10,Income,Other Income,"75,061",UPI,Mumbai,Salary,,75061.0,,,75061.0
T12537,U162,2019-08-24,Income,Bonus,"59,042",UPI,Lucknow,Paid electricity bill,,59042.0,,,59042.0
T14935,U174,2020-02-23,Expense,Education,"$1,152",UPI,Kolkata,Doctor visit ,$,1152.0,,1152.0,
T00155,U131,2019-06-10,Expense,Food,47,Card,Bengaluru,Paid electricity bill,,47.0,,,47.0
T10688,U164,2020-03-26,Expense,Rent,160,Bank Transfer,Jaipur,,,160.0,,,160.0
T11189,U045,2021-07-03,Expense,Food,600,Cash,Bengaluru,Course fee via app,,600.0,,,600.0
T08825,U183,2021-02-20,Income,Bonus,"42,819",Card,Ahmedabad,Gift via app,,42819.0,,,42819.0
T11091,U150,2022-07-16,Expense,Food,164,Bank Transfer,Jaipur,7LFdoPRzhpf,,164.0,,,164.0
T14178,U146,2019-07-10,Expense,Rent,349,Bank Transfer,Jaipur,Gift,,349.0,,,349.0
T09491,U106,2021-08-15,Expense,Education,₹548,UPI,Mumbai,Monthly rent,₹,548.0,548.0,,
T08671,U042,2019-02-18,Expense,Utilities,"2,209",Card,Bengaluru,Paid electricity bill,,2209.0,,,2209.0
T10156,U091,2021-01-20,Expense,Rent,490,Bank Transfer,Delhi,,,490.0,,,490.0
T12486,U034,2019-05-26,Expense,Rent,"6,523",Cash,Delhi,Monthly rent,,6523.0,,,6523.0
T02655,U013,2020-08-19,Income,Other Income,"76,838",UPI,Kolkata,Uber to office,,76838.0,,,76838.0
T01251,U136,2019-01-25,Expense,Rent,"$1,364",Card,Chennai,,$,1364.0,,1364.0,
T07139,U025,2020-08-05,Expense,Education,767,Card,Pune,Uber to office,,767.0,,,767.0
T11750,U049,2021-03-08,Expense,Travel,117,Unknown,Delhi,Monthly rent late,,117.0,,,117.0
T05211,U001,2022-11-30,Expense,Utilities,102,Cash,Lucknow,Monthly rent,,102.0,,,102.0
T01271,U047,2019-09-03,Expense,Rent,416,UPI,Pune,Netflix subscription,,416.0,,,416.0
T12823,U109,2021-10-30,Expense,Entertainment,111,Bank Transfer,Hyderabad,Grocery shopping,,111.0,,,111.0
T05730,U076,2021-03-02,Expense,Entertainment,831,Bank Transfer,Kolkata,fADSGGeLdIUz9KhNcw,,831.0,,,831.0
T00038,U047,2020-06-09,Income,Salary,"49,333",Bank Transfer,Bengaluru,,,49333.0,,,49333.0
T06339,U036,2020-08-03,Expense,Entertainment,117,UPI,Lucknow,Uber to office,,117.0,,,117.0
T05864,U044,2020-11-07,Expense,Utilities,366,UPI,Jaipur,Doctor visit,,366.0,,,366.0
T08764,U055,2021-11-22,Expense,Rent,710,Card,Mumbai,Netflix subscription,,710.0,,,710.0
T12348,U042,2021-10-10,Expense,Food,480,UPI,Lucknow,Salary,,480.0,,,480.0
T07760,U114,2021-07-24,Income,Salary,"72,217",Cash,Kolkata,Grocery shopping ,,72217.0,,,72217.0
T09286,U160,2019-02-20,Expense,Travel,"1,945",Cash,Jaipur,Gift via app,,1945.0,,,1945.0
T13284,U090,2019-08-03,Expense,Utilities,32,Card,Pune,Grocery shopping,,32.0,,,32.0
T13099,U035,2019-11-23,Expense,Entertainment,366,Cash,Jaipur,Grocery shopping,,366.0,,,366.0
T07554,U057,2022-11-05,Income,Bonus,"$69,315",Cash,Chennai,Paid electricity bill via app,$,69315.0,,69315.0,
T09196,U118,2021-03-23,Expense,Travel,-786,Bank Transfer,Bengaluru,Netflix subscription ,,-786.0,,,-786.0
T08216,U051,2019-10-31,Income,Salary,"42,490",Cash,Kolkata,Grocery shopping,,42490.0,,,42490.0
T11884,U077,2022-09-20,Expense,Food,642,Cash,Hyderabad,D3QuRGl5j4yuEvu,,642.0,,,642.0
T06735,U016,2019-06-12,Expense,Travel,614,Bank Transfer,Hyderabad,Salary ,,614.0,,,614.0
T11126,U054,2022-09-25,Expense,Health,201,Cash,Ahmedabad,Netflix subscription,,201.0,,,201.0
T09160,U129,2021-09-02,Expense,Travel,182,Bank Transfer,Delhi,Course fee,,182.0,,,182.0
T03666,U065,2022-06-20,Expense,Entertainment,$465,Bank Transfer,Delhi,Dinner at resto,$,465.0,,465.0,
T02411,U059,2020-05-25,Expense,Rent,"1,253",UPI,Jaipur,Netflix subscription via app,,1253.0,,,1253.0
T00296,U082,2019-09-16,Expense,Food,527,Bank Transfer,Pune,Gift,,527.0,,,527.0
T04299,U138,2022-12-13,Expense,Rent,₹457,UPI,Mumbai,Gift,₹,457.0,457.0,,
T00859,U091,2019-08-24,Expense,Entertainment,135,UPI,Hyderabad,uGLMTS2HW,,135.0,,,135.0
T04402,U165,2020-06-13,Expense,Food,"6,543",Cash,Pune,Paid electricity bill late,,6543.0,,,6543.0
T08652,U162,,Expense,Travel,"1,713",Cash,Jaipur,Gift,,1713.0,,,1713.0
T13750,U057,2021-04-15,Expense,Savings,45,UPI,Mumbai,Doctor visit,,45.0,,,45.0
T08158,U112,2020-11-01,Expense,Rent,₹72,Cash,Jaipur,Gift via app,₹,72.0,72.0,,
T03941,U181,2021-12-07,Expense,Food,₹462,UPI,Chennai,Salary,₹,462.0,462.0,,
T03627,U165,2020-08-13,Expense,Food,"1,220",Card,Bengaluru,Uber to office,,1220.0,,,1220.0
T09082,U100,2019-09-30,Expense,Entertainment,70,Cash,Mumbai,,,70.0,,,70.0
T11961,U143,2019-08-19,Expense,Savings,50,Bank Transfer,Pune,Salary late,,50.0,,,50.0
T04197,U143,2022-11-12,Expense,Travel,₹184,Card,Hyderabad,Uber to office,₹,184.0,184.0,,
T04647,U088,2020-05-08,Expense,Rent,"2,081",Bank Transfer,Hyderabad,Netflix subscription,,2081.0,,,2081.0
T06193,U122,2020-05-29,Income,Bonus,"55,407",Cash,Bengaluru,Dinner at resto ,,55407.0,,,55407.0
T02800,U167,2021-04-05,Expense,Food,111,Cash,Bengaluru,Grocery shopping cash,,111.0,,,111.0
T08614,U088,2021-12-05,Expense,Rent,₹437,Bank Transfer,Mumbai,Dinner at resto cash,₹,437.0,437.0,,
T13650,U082,2020-03-29,Expense,Food,"999,999",Card,Hyderabad,Course fee late,,,,,
T11459,U027,2022-01-13,Income,Bonus,"₹72,765",Bank Transfer,Bengaluru,Salary ,₹,72765.0,72765.0,,
T05986,U045,2019-05-06,Income,Salary,"53,363",Bank Transfer,Jaipur,Grocery shopping,,53363.0,,,53363.0
T00664,U148,2019-01-16,Expense,Rent,278,Cash,Pune,Paid electricity bill,,278.0,,,278.0
T03553,U182,2020-01-10,Expense,Food,374,Bank Transfer,Mumbai,Dinner at resto,,374.0,,,374.0
T14023,U034,2022-10-06,Income,Bonus,"47,686",Cash,Ahmedabad,Grocery shopping,,47686.0,,,47686.0
T07420,U147,2019-06-25,Expense,Utilities,356,Cash,Chennai,Course fee,,356.0,,,356.0
T06012,U038,2020-04-12,Expense,Utilities,160,Cash,Mumbai,Gift late,,160.0,,,160.0
T09541,U036,2019-01-11,Expense,Rent,234,Cash,Lucknow,,,234.0,,,234.0
T14704,U001,2020-08-09,Income,Other Income,"55,351",Card,Jaipur,Gift,,55351.0,,,55351.0
T06040,U077,2022-01-19,Expense,Food,"₹1,443",Unknown,Lucknow,Monthly rent,₹,1443.0,1443.0,,
T00853,U099,2022-01-14,Expense,Others,"$12,728",Bank Transfer,Pune,Doctor visit,$,12728.0,,12728.0,
T08215,U007,2019-07-02,Expense,Entertainment,"₹1,972",UPI,Unknown,Course fee,₹,1972.0,1972.0,,
T02701,U098,2020-10-24,Expense,Rent,969,Card,Ahmedabad,Salary,,969.0,,,969.0
T10274,U087,2020-07-02,Expense,Food,666,UPI,Bengaluru,Monthly rent,,666.0,,,666.0
T07840,U116,2019-02-11,Expense,Rent,262,Card,Ahmedabad,,,262.0,,,262.0
T14038,U170,2021-04-10,Income,Bonus,"58,814",Bank Transfer,Hyderabad,Netflix subscription via app,,58814.0,,,58814.0
T04166,U074,2021-02-15,Expense,Travel,"4,409",UPI,Kolkata,Course fee,,4409.0,,,4409.0
T06260,U142,2020-09-17,Expense,Food,261,Card,Mumbai,Salary,,261.0,,,261.0
T12568,U114,2021-02-06,Income,Bonus,"$66,594",Card,Kolkata,TcWJmtPa,$,66594.0,,66594.0,
T13611,U169,2020-07-29,Expense,Utilities,276,UPI,Mumbai,NxH69Odw2,,276.0,,,276.0
T01558,U025,2022-08-12,Expense,Food,201,Card,Mumbai,,,201.0,,,201.0
T01152,U142,2021-08-09,Income,Bonus,"54,405",Bank Transfer,Mumbai,Monthly rent via app,,54405.0,,,54405.0
T11060,U111,2019-12-12,Expense,Rent,"2,070",Bank Transfer,Pune,Dinner at resto ,,2070.0,,,2070.0
T06138,U134,2021-03-11,Expense,Food,$400,Cash,Bengaluru,Gift cash,$,400.0,,400.0,
T14362,U014,2021-02-01,Expense,Travel,77,Cash,Hyderabad,Uber to office ,,77.0,,,77.0
T09447,U027,2020-05-08,Expense,Others,103,Bank Transfer,Ahmedabad,ezebfSjgbIcK3D,,103.0,,,103.0
T02373,U051,2020-02-27,Expense,Food,,Card,Mumbai,Doctor visit,,,,,
T03813,U157,2022-06-26,Expense,Food,$404,Bank Transfer,Jaipur,NUGOxY5uEE6VGxC6Dd,$,404.0,,404.0,
T11745,U117,2021-12-27,Expense,Rent,360,Bank Transfer,Bengaluru,Grocery shopping,,360.0,,,360.0
T10177,U005,2019-11-05,Income,Bonus,"₹76,426",Bank Transfer,Kolkata,Salary,₹,76426.0,76426.0,,
T01467,U006,2020-05-09,Expense,Food,"1,012",UPI,Delhi,oUUq1sbTZ0KCLrWUTx,,1012.0,,,1012.0
T14435,U068,2021-06-03,Expense,Food,"1,000",UPI,Delhi,Dinner at resto,,1000.0,,,1000.0
T13053,U037,2021-04-22,Expense,Entertainment,$905,Bank Transfer,Ahmedabad,Paid electricity bill,$,905.0,,905.0,
T00150,U146,2021-08-22,Expense,Savings,448,Bank Transfer,Mumbai,Course fee,,448.0,,,448.0
T03858,U033,2021-09-28,Expense,Travel,581,UPI,Lucknow,Salary,,581.0,,,581.0
T03914,U034,2021-07-08,Expense,Travel,₹645,Cash,Chennai,Netflix subscription ,₹,645.0,645.0,,
T14175,U093,2019-10-11,Expense,Food,215,Card,Kolkata,Paid electricity bill cash,,215.0,,,215.0
T01296,U046,2021-11-04,Expense,Rent,611,Card,Kolkata,Doctor visit ,,611.0,,,611.0
T06180,U165,2019-10-11,Expense,Health,164,Bank Transfer,Unknown,Salary,,164.0,,,164.0
T05243,U190,2020-11-19,Expense,Travel,303,UPI,Kolkata,Course fee ,,303.0,,,303.0
T14571,U087,2021-04-16,Expense,Food,"2,228",Cash,Mumbai,Paid electricity bill,,2228.0,,,2228.0
T14344,U163,2020-09-28,Expense,Rent,255,Cash,Delhi,Salary,,255.0,,,255.0
T11456,U076,2019-06-16,Expense,Unknown,356,Cash,Chennai,Dinner at resto,,356.0,,,356.0
T07828,U160,2022-01-11,Expense,Food,207,Bank Transfer,Kolkata,Monthly rent,,207.0,,,207.0
T13967,U080,2021-02-04,Expense,Food,87,Bank Transfer,Kolkata,,,87.0,,,87.0
T06118,U054,2019-09-01,Expense,Food,584,Card,Delhi,Course fee,,584.0,,,584.0
T00510,U117,2021-10-22,Expense,Food,248,Card,Kolkata,Gift cash,,248.0,,,248.0
T01678,U160,2019-03-21,Income,Other Income,"45,533",Bank Transfer,Mumbai,Salary ,,45533.0,,,45533.0
T09154,U150,,Expense,Entertainment,"₹5,781",Cash,Delhi,Salary,₹,5781.0,5781.0,,
T03831,U108,2022-11-05,Income,Salary,"75,900",UPI,Bengaluru,Monthly rent ,,75900.0,,,75900.0
T07383,U107,2021-01-14,Expense,Food,304,Cash,Hyderabad,Gift,,304.0,,,304.0
T08078,U041,2022-12-23,Expense,Rent,"1,342",Cash,Hyderabad,Uber to office,,1342.0,,,1342.0
T04819,U004,2021-08-04,Expense,Food,476,Cash,Ahmedabad,Gift cash,,476.0,,,476.0
T14085,U099,2020-01-08,Expense,Food,"₹1,836",UPI,Pune,Monthly rent cash,₹,1836.0,1836.0,,
T00022,U118,2022-04-16,Expense,Entertainment,92,Bank Transfer,Kolkata,Paid electricity bill,,92.0,,,92.0
T10567,U076,2019-07-03,Expense,Rent,"1,625",Card,Jaipur,Salary late,,1625.0,,,1625.0
T14763,U052,2022-04-26,Income,Salary,"57,613",Card,Delhi,,,57613.0,,,57613.0
T14563,U180,2022-08-23,Expense,Utilities,376,UPI,Lucknow,Dinner at resto,,376.0,,,376.0
T13547,U094,2022-03-05,Expense,Rent,92,Card,Kolkata,Gift,,92.0,,,92.0
T13093,U138,2019-09-21,Expense,Travel,₹130,Bank Transfer,Hyderabad,Course fee,₹,130.0,130.0,,
T01858,U105,2022-01-11,Expense,Food,252,Cash,Ahmedabad,Salary,,252.0,,,252.0
T10924,U145,2022-06-23,Expense,Entertainment,98,Unknown,Mumbai,Dinner at resto,,98.0,,,98.0
T02472,U167,2020-12-09,Expense,Entertainment,"1,410",Card,Unknown,,,1410.0,,,1410.0
T07306,U060,2021-03-24,Expense,Rent,105,UPI,Lucknow,Doctor visit,,105.0,,,105.0
T06963,U095,2021-04-12,Expense,Rent,149,Cash,Chennai,GicUyo3QZlua,,149.0,,,149.0
T12875,U027,2019-02-14,Expense,Unknown,"1,460",UPI,Chennai,Doctor visit,,1460.0,,,1460.0
T06349,U190,2020-01-19,Income,Other Income,"71,181",UPI,Delhi,Netflix subscription,,71181.0,,,71181.0
T01869,U105,2021-11-05,Expense,Food,580,Bank Transfer,Pune,Netflix subscription,,580.0,,,580.0
T00985,U044,2021-10-16,Expense,Rent,₹545,Bank Transfer,Kolkata,Uber to office,₹,545.0,545.0,,
T09184,U132,2022-10-01,Expense,Food,109,Bank Transfer,Bengaluru,Gift,,109.0,,,109.0
T06622,U144,2019-09-11,Expense,Food,80,Card,Lucknow,Salary,,80.0,,,80.0
T05046,U101,2020-08-04,Income,Bonus,"55,448",Cash,Bengaluru,OkSl27OasapS6rCA,,55448.0,,,55448.0
T00918,U099,2022-09-04,Expense,Savings,192,UPI,Lucknow,Grocery shopping,,192.0,,,192.0
T06236,U133,2019-10-22,Expense,Others,240,Bank Transfer,Bengaluru,Monthly rent,,240.0,,,240.0
T09928,U068,2019-11-09,Expense,Entertainment,126,Card,Ahmedabad,Salary,,126.0,,,126.0
T02675,U074,2020-01-28,Expense,Rent,"1,629",Cash,Lucknow,Doctor visit cash,,1629.0,,,1629.0
T01344,U001,2021-03-29,Expense,Food,439,UPI,Hyderabad,Gift,,439.0,,,439.0
T02538,U182,2020-04-05,Expense,Travel,"₹3,284",UPI,Delhi,Paid electricity bill late,₹,3284.0,3284.0,,
T04980,U100,2019-11-28,Expense,Rent,458,Cash,Bengaluru,Grocery shopping,,458.0,,,458.0
T13525,U063,2019-02-20,Expense,Rent,"1,433",Card,Delhi,Grocery shopping late,,1433.0,,,1433.0
T06364,U010,2020-06-13,Expense,Rent,384,Card,Jaipur,,,384.0,,,384.0
T10523,U156,2022-02-01,Expense,Food,$127,UPI,Ahmedabad,Grocery shopping,$,127.0,,127.0,
T04355,U002,2020-04-25,Expense,Food,"7,359",UPI,Jaipur,Salary,,7359.0,,,7359.0
T02860,U110,2019-06-27,Expense,Rent,"3,077",Cash,Delhi,Doctor visit,,3077.0,,,3077.0
T04245,U177,2020-03-02,Expense,Others,88,Card,Delhi,Doctor visit late,,88.0,,,88.0
T12164,U102,2020-03-02,Expense,Travel,20,Bank Transfer,Hyderabad,Netflix subscription cash,,20.0,,,20.0
T11688,U086,2021-08-29,Expense,Rent,"₹1,499",Cash,Hyderabad,Grocery shopping,₹,1499.0,1499.0,,
T00623,U004,2019-07-26,Expense,Food,"3,930",Cash,Jaipur,Dinner at resto,,3930.0,,,3930.0
T02039,U050,2022-01-24,Expense,Rent,488,Cash,Kolkata,,,488.0,,,488.0
T11560,U067,2019-07-12,Expense,Food,36,UPI,Bengaluru,Salary cash,,36.0,,,36.0
T13514,U046,2020-02-17,Expense,Entertainment,₹288,UPI,Bengaluru,Uber to office,₹,288.0,288.0,,
T10594,U120,2022-08-08,Expense,Food,"5,400",Bank Transfer,Delhi,Doctor visit,,5400.0,,,5400.0
T14728,U090,2019-11-25,Expense,Food,374,Card,Pune,Paid electricity bill late,,374.0,,,374.0
T12667,U054,2021-09-15,Expense,Food,365,UPI,Pune,Uber to office,,365.0,,,365.0
T09304,U025,2020-05-25,Expense,Food,"4,318",Bank Transfer,Ahmedabad,Salary ,,4318.0,,,4318.0
T07568,U025,2021-10-06,Expense,Entertainment,298,Card,Jaipur,hBz81no7L1,,298.0,,,298.0
T00739,U076,2020-12-28,Expense,Food,902,Cash,Bengaluru,Dinner at resto ,,902.0,,,902.0
T05847,U154,2021-05-01,Expense,Food,424,Unknown,Kolkata,Netflix subscription via app,,424.0,,,424.0
T03798,U044,2022-01-31,Expense,Travel,428,UPI,Chennai,RNhdIbmIwXfsOTAot,,428.0,,,428.0
T01170,U116,2020-08-25,Expense,Food,133,Cash,Lucknow,Paid electricity bill late,,133.0,,,133.0
T03447,U167,2021-10-19,Income,Salary,"49,111",UPI,Lucknow,Dinner at resto ,,49111.0,,,49111.0
T00195,U137,2020-07-09,Expense,Food,47,Card,Pune,mAwEWPOy3LrS,,47.0,,,47.0
T06539,U183,2020-01-08,Expense,Travel,"2,106",Bank Transfer,Jaipur,,,2106.0,,,2106.0
T06924,U180,2021-08-21,Expense,Health,"1,327",Bank Transfer,Lucknow,Netflix subscription,,1327.0,,,1327.0
T10317,U187,2022-12-23,Expense,Rent,92,Card,Jaipur,Paid electricity bill,,92.0,,,92.0
T05222,U056,2020-10-10,Expense,Others,77,Card,Ahmedabad,Paid electricity bill,,77.0,,,77.0
T06050,U029,2019-09-27,Expense,Food,67,UPI,Lucknow,Ww2oL2xdhiC,,67.0,,,67.0
T05758,U101,2020-09-05,Expense,Food,"1,087",Cash,Lucknow,Doctor visit,,1087.0,,,1087.0
T09114,U114,2022-11-20,Expense,Food,236,UPI,Ahmedabad,Netflix subscription ,,236.0,,,236.0
T03102,U170,2022-12-12,Expense,Rent,"1,016",UPI,Jaipur,Doctor visit cash,,1016.0,,,1016.0
T08320,U170,2020-08-31,Expense,Utilities,162,UPI,Hyderabad,Paid electricity bill,,162.0,,,162.0
T01815,U099,2020-07-29,Expense,Entertainment,,Card,Mumbai,Gift via app,,,,,
T14981,U173,2022-10-13,Expense,Rent,661,Bank Transfer,Ahmedabad,Course fee,,661.0,,,661.0
T07764,U067,2020-04-17,Expense,Food,640,Bank Transfer,Delhi,Paid electricity bill,,640.0,,,640.0
T14226,U057,2022-04-22,Expense,Entertainment,822,Bank Transfer,Hyderabad,Doctor visit,,822.0,,,822.0
T10402,U073,2022-06-22,Expense,Rent,$353,Bank Transfer,Pune,Monthly rent,$,353.0,,353.0,
T14082,U110,2020-07-26,Expense,Utilities,106,Card,Chennai,Course fee,,106.0,,,106.0
T07223,U150,2019-08-26,Expense,Food,745,Card,Delhi,Gift,,745.0,,,745.0
T03438,U076,2020-02-25,Expense,Travel,"1,037",Bank Transfer,Mumbai,Paid electricity bill cash,,1037.0,,,1037.0
T04552,U035,2021-08-08,Expense,Entertainment,"₹1,643",Bank Transfer,Lucknow,Grocery shopping,₹,1643.0,1643.0,,
T09261,U060,2021-02-09,Expense,Food,332,Unknown,Delhi,Netflix subscription,,332.0,,,332.0
T05553,U039,2022-11-06,Expense,Entertainment,177,Card,Delhi,,,177.0,,,177.0
T05731,U128,2020-11-22,Income,Salary,"₹58,158",Card,Bengaluru,Doctor visit,₹,58158.0,58158.0,,
T07944,U092,2022-02-06,Expense,Rent,394,Cash,Kolkata,Salary ,,394.0,,,394.0
T06906,U175,2019-09-04,Expense,Entertainment,12,Card,Bengaluru,Doctor visit,,12.0,,,12.0
T04096,U094,2022-01-07,Income,Salary,"82,077",Cash,Kolkata,Netflix subscription,,82077.0,,,82077.0
T04852,U035,2020-12-30,Income,Other Income,"$42,452",Bank Transfer,Chennai,Grocery shopping,$,42452.0,,42452.0,
T09939,U066,2020-07-21,Expense,Rent,104,Card,Lucknow,,,104.0,,,104.0
T03254,U067,2020-08-14,Expense,Savings,501,UPI,Ahmedabad,Course fee,,501.0,,,501.0
T13971,U171,2020-07-17,Expense,Travel,$41,UPI,Bengaluru,Grocery shopping,$,41.0,,41.0,
T09428,U029,2022-07-11,Expense,Entertainment,₹216,Cash,Unknown,Uber to office,₹,216.0,216.0,,
T07384,U080,2020-07-10,Expense,Rent,"11,680",Bank Transfer,Chennai,Doctor visit,,11680.0,,,11680.0
T01761,U140,2021-09-17,Expense,Food,166,UPI,Delhi,Doctor visit,,166.0,,,166.0
T05869,U145,2019-08-30,Expense,Food,$113,Cash,Lucknow,Course fee,$,113.0,,113.0,
T04432,U144,2019-04-24,Expense,Utilities,"1,086",Card,Delhi,Doctor visit,,1086.0,,,1086.0
T05136,U174,2020-01-12,Expense,Travel,"₹1,339",Cash,Lucknow,Doctor visit,₹,1339.0,1339.0,,
T04320,U032,2021-02-28,Expense,Food,"1,678",Card,Kolkata,Salary ,,1678.0,,,1678.0
T05937,U043,2019-07-05,Expense,Travel,258,Card,Jaipur,Gift,,258.0,,,258.0
T14623,U192,2020-09-29,Expense,Food,"₹2,152",Cash,Ahmedabad,Salary,₹,2152.0,2152.0,,
T10538,U004,2020-05-17,Expense,Rent,"₹1,215",UPI,Kolkata,rChxJ1egv,₹,1215.0,1215.0,,
T09513,U163,2022-03-04,Expense,Rent,143,Cash,Chennai,Grocery shopping,,143.0,,,143.0
T13231,U141,2021-07-08,Expense,Travel,365,UPI,Hyderabad,Monthly rent,,365.0,,,365.0
T02273,U139,2021-02-09,Expense,Rent,51,Card,Delhi,Doctor visit,,51.0,,,51.0
T12200,U042,2019-01-05,Expense,Rent,₹592,UPI,Bengaluru,Monthly rent,₹,592.0,592.0,,
T14986,U070,2020-03-09,Expense,Food,"2,845",Card,Jaipur,7wKMnd5nQMm6YKPClcCr,,2845.0,,,2845.0
T09330,U121,2019-01-24,Expense,Food,127,Bank Transfer,Mumbai,Doctor visit,,127.0,,,127.0
T08255,U095,2019-01-19,Expense,Others,₹892,Cash,Chennai,Gift,₹,892.0,892.0,,
T13495,U119,2021-06-08,Expense,Food,255,Bank Transfer,Lucknow,Uber to office,,255.0,,,255.0
T01739,U121,2020-01-19,Expense,Utilities,65,UPI,Chennai,Uber to office,,65.0,,,65.0
T00876,U157,2021-04-26,Income,Other Income,"77,536",Cash,Jaipur,Uber to office,,77536.0,,,77536.0
T10893,U159,2021-08-12,Expense,Rent,746,Card,Mumbai,7WfVwD83,,746.0,,,746.0
T10807,U052,2019-09-29,Expense,Food,336,UPI,Mumbai,,,336.0,,,336.0
T09983,U088,2021-05-24,Expense,Travel,195,Cash,Mumbai,Dinner at resto,,195.0,,,195.0
T11728,U006,2019-10-16,Expense,Food,"1,796",Bank Transfer,Pune,Dinner at resto,,1796.0,,,1796.0
T01924,U141,2020-06-17,Expense,Rent,85,Bank Transfer,Hyderabad,Netflix subscription ,,85.0,,,85.0
T07037,U145,2019-09-29,Expense,Rent,72,UPI,Lucknow,Doctor visit,,72.0,,,72.0
T04582,U091,2020-03-12,Expense,Utilities,312,Card,Jaipur,Gift,,312.0,,,312.0
T13674,U088,2022-07-17,Expense,Savings,431,Card,Lucknow,Dinner at resto,,431.0,,,431.0
T13389,U043,2020-10-13,Expense,Food,298,Cash,Jaipur,Doctor visit,,298.0,,,298.0
T12199,U125,2022-04-01,Expense,Food,"1,125",Bank Transfer,Ahmedabad,Grocery shopping ,,1125.0,,,1125.0
T09318,U138,2021-07-01,Expense,Utilities,711,Card,Delhi,Dinner at resto,,711.0,,,711.0
T11109,U151,2021-02-10,Income,Bonus,"55,467",Bank Transfer,Ahmedabad,Monthly rent late,,55467.0,,,55467.0
T09597,U050,2022-03-24,Expense,Savings,56,Card,Unknown,Netflix subscription,,56.0,,,56.0
T12241,U039,2019-06-02,Income,Bonus,"75,939",Cash,Kolkata,Grocery shopping,,75939.0,,,75939.0
T00895,U014,2019-11-15,Expense,Entertainment,802,Bank Transfer,Bengaluru,Uber to office via app,,802.0,,,802.0
T00477,U014,2020-09-05,Expense,Entertainment,936,UPI,Kolkata,Dinner at resto,,936.0,,,936.0
T02752,U009,2021-07-17,Expense,Travel,604,UPI,Ahmedabad,Paid electricity bill,,604.0,,,604.0
T08638,U042,2019-08-16,Income,Other Income,"48,672",Cash,Ahmedabad,Course fee,,48672.0,,,48672.0
T05454,U163,2019-03-28,Expense,Others,"1,553",UPI,Pune,PzHzCcU4si,,1553.0,,,1553.0
T09266,U106,2022-03-30,Income,Other Income,"36,590",UPI,Pune,Paid electricity bill,,36590.0,,,36590.0
T09629,U171,2020-01-18,Expense,Travel,"₹2,704",UPI,Kolkata,Doctor visit,₹,2704.0,2704.0,,
T03710,U173,2020-09-13,Expense,Rent,"3,307",Cash,Kolkata,Gift ,,3307.0,,,3307.0
T06499,U143,2020-07-24,Expense,Utilities,77,UPI,Unknown,Uber to office,,77.0,,,77.0
T06804,U015,2021-05-01,Expense,Food,367,Cash,Chennai,Gift late,,367.0,,,367.0
T04195,U023,2022-09-19,Expense,Others,₹44,Bank Transfer,Mumbai,Uber to office,₹,44.0,44.0,,
T10176,U114,2019-04-23,Income,Bonus,"48,080",Cash,Hyderabad,Salary ,,48080.0,,,48080.0
T06306,U133,2019-06-08,Expense,Utilities,$995,UPI,Jaipur,Salary,$,995.0,,995.0,
T09306,U123,2022-10-27,Income,Bonus,"43,933",Bank Transfer,Bengaluru,Gift,,43933.0,,,43933.0
T09869,U043,2020-12-14,Income,Bonus,"60,047",Card,Unknown,Uber to office,,60047.0,,,60047.0
T12573,U165,2021-12-25,Expense,Food,715,UPI,Hyderabad,Salary late,,715.0,,,715.0
T08097,U168,2021-05-08,Expense,Entertainment,"2,154",UPI,Chennai,Monthly rent,,2154.0,,,2154.0
T02142,U022,2022-07-18,Expense,Utilities,736,Card,Pune,Doctor visit,,736.0,,,736.0
T11208,U131,,Expense,Food,"2,103",UPI,Hyderabad,Salary ,,2103.0,,,2103.0
T10413,U151,2022-03-11,Expense,Travel,567,Card,Bengaluru,Salary,,567.0,,,567.0
T02452,U049,2019-06-23,Expense,Rent,"₹1,107",Card,Mumbai,Monthly rent,₹,1107.0,1107.0,,
T10965,U138,2020-11-25,Expense,Utilities,757,Bank Transfer,Jaipur,Dinner at resto,,757.0,,,757.0
T13362,U072,2022-01-01,Expense,Food,668,Bank Transfer,Mumbai,Grocery shopping cash,,668.0,,,668.0
